specObjID,spiral,elliptical,petroMag_u,petroMag_r,petroMag_g,z
491016910666754048,1,0,18.85821,17.3277,17.86241,0.05182106
493152986898393088,1,0,19.16959,16.73394,17.6151,0.146604
493167005671647232,1,0,19.13977,17.38814,18.10242,0.02245461
493182948590249984,1,0,17.66977,14.87426,15.80472,0.02207043
493299496822794240,1,0,19.90345,17.73447,18.5949,0.1413823
494281360588957696,0,1,24.57934,17.90962,20.38248,0.2781456
494294829606397952,1,0,19.36983,17.05323,17.83998,0.1076104
494376743222667264,0,1,20.43973,17.67901,18.80387,0.135785
495462785967220736,0,1,18.69225,16.03568,16.90498,0.0550171
495468558403266560,1,0,20.17413,17.24577,18.15685,0.07094877
496562022431877120,1,0,18.14305,16.26316,17.082,0.1308565
496586486565595136,1,0,18.64683,16.64533,17.32555,0.04960963
496627718251636736,1,0,19.01116,17.44186,17.91702,0.04014754
496639263123728384,0,1,19.28868,16.17566,17.29024,0.1222824
496646135071401984,1,0,18.37047,15.86451,16.65165,0.05476887
496653281896982528,1,0,20.57836,17.75817,18.83232,0.1213617
496695613094651904,1,0,19.13519,17.23863,17.98942,0.1283616
497681600381741056,0,1,19.34245,16.66516,17.61403,0.09533153
497709363050342400,1,0,18.42053,16.41042,16.66546,0.0368399
497712386707318784,0,1,19.15137,16.36153,17.30941,0.07147967
498832239149213696,0,1,19.76479,16.61112,17.80665,0.1513363
498878693515487232,1,0,18.48059,16.58698,17.02986,0.0765709
499929826799413248,1,0,18.79538,16.03878,16.68105,0.04293622
499935324357552128,0,1,18.18964,15.51867,16.38496,0.07449894
500001295055218688,1,0,20.12233,17.76422,18.51835,0.0639295
501120597724522496,1,0,18.93858,16.84262,17.59263,0.1166346
501198937928001536,1,0,19.72597,17.19659,18.06973,0.1146976
502262440986175488,0,1,19.40861,16.90333,18.26451,0.1709566
502278933660592128,1,0,18.86345,16.50548,17.25004,0.08257214
502281682439661568,1,0,18.49452,16.6621,17.27971,0.08217184
502315492422215680,1,0,17.13964,14.69965,15.42998,0.04671175
503283886919280640,0,1,18.10552,15.51085,16.35117,0.04768544
503329241773926400,1,0,19.70802,17.44923,18.18531,0.1199684
503421050994845696,1,0,19.70494,17.10218,17.76591,0.1289251
503444965372749824,1,0,18.93037,16.57623,17.3802,0.03578378
504462838648039424,1,0,20.17575,17.78552,18.39822,0.1026668
504573889322444800,0,1,20.05835,16.97529,18.24788,0.1832688
505559326618839040,1,0,19.15333,17.34324,18.05569,0.1235265
505632444142086144,1,0,17.59144,15.58727,16.28641,0.02478858
505632719019993088,1,0,18.68015,16.18723,16.95449,0.09832332
505664329979291648,1,0,18.87199,16.77621,17.50414,0.1032165
506764666375006208,1,0,19.29275,16.88557,17.58365,0.08120514
506778960026167296,1,0,19.25157,17.59101,18.22685,0.1692546
506781159049422848,0,1,18.62746,16.07932,16.95988,0.07485528
506788030997096448,1,0,18.86796,16.99201,17.70871,0.1183497
506814144398256128,1,0,19.83349,17.18781,18.08914,0.1194313
506821016345929728,1,0,19.30712,17.47102,18.22494,0.1164257
508943623593682944,1,0,20.44901,17.41021,18.4345,0.1263013
508994476006467584,1,0,18.47032,16.22995,16.94376,0.06250975
508998599175071744,1,0,18.43077,15.8821,16.7465,0.08179613
510071447712983040,0,1,19.35251,16.67585,17.59305,0.1217407
510131645974603776,1,0,18.54419,16.43375,17.04395,0.04752451
511188276531456000,1,0,19.05051,17.02054,17.70875,0.09172014
511200920915175424,1,0,18.35194,17.03858,17.50419,0.03992147
511231982118660096,1,0,18.64826,17.11006,17.6011,0.1228838
512347436681816064,0,1,19.88256,16.86434,17.80646,0.09649961
512390042757392384,0,1,19.87078,17.54461,18.68198,0.1857558
512429350298085376,1,0,19.16481,17.68874,18.3401,0.09467959
513427706872883200,1,0,18.13761,16.61107,17.12381,0.04271864
514537663710128128,1,0,19.73828,17.83085,18.36623,0.1141056
514594288558958592,0,1,17.74494,14.91371,15.8405,0.05678917
515672909935568896,1,0,22.53607,14.67899,15.29915,0.01248552
515715241133238272,0,1,21.6643,16.45195,17.67425,0.1461859
515767742813464576,0,1,17.42319,15.03408,15.89995,0.02983955
515813647423924224,1,0,20.44224,17.76435,18.80512,0.08541629
516828221694568448,1,0,19.63822,17.87079,18.60291,0.1875747
516828496572475392,1,0,18.346,16.71208,17.01742,0.03617765
516851036560844800,1,0,19.48666,17.51472,18.22825,0.1211825
516864505578285056,1,0,19.38155,17.67503,18.29386,0.06271341
517919212107229184,1,0,19.93018,17.61954,18.61984,0.1535208
519050059581515776,0,1,20.07253,17.04142,18.45543,0.2166363
520314772814587904,1,0,19.73438,17.6836,18.57502,0.06912366
521313129355831296,1,0,19.70101,17.5241,18.37777,0.1221326
521356010309314560,1,0,20.78623,17.47346,18.54774,0.164164
521362057623267328,1,0,20.75015,17.90591,18.93314,0.165277
521376626152335360,0,1,20.29877,17.04011,18.28187,0.1798527
521405763210471424,1,0,20.40171,17.36754,18.24963,0.06958918
521411260768610304,1,0,20.13,17.5674,18.58783,0.1171048
521456340745349120,1,0,20.56817,17.33069,18.46737,0.1194257
522459095349880832,1,0,17.70423,15.61953,16.24217,0.06780671
522545132134754304,1,0,19.7009,17.25766,18.34255,0.1127388
523657288179804160,0,1,19.49054,16.96457,18.3992,0.1907045
523679553290266624,1,0,20.24551,17.32003,18.37612,0.1210097
525863183232034816,1,0,17.83993,15.78438,16.26884,0.0512229
525886547854125056,1,0,21.94184,17.89959,18.71815,0.07687387
525944547092490240,0,1,19.98283,17.24549,18.195,0.1030588
526930259451340800,1,0,19.77913,17.78974,18.59431,0.1573287
527094086683879424,0,1,19.62921,16.71868,17.66072,0.1197831
528066604735424512,0,1,19.51266,17.4019,18.52414,0.2040472
528096566427281408,1,0,18.65819,15.96217,16.807,0.0716226
529184258573494272,1,0,18.9164,17.08446,17.74434,0.1323592
530307409617381376,0,1,20.29958,17.68484,18.91063,0.1552427
530401142983649280,1,0,19.81903,17.60843,18.48043,0.1355106
531473167340824576,0,1,19.31617,16.4857,17.56955,0.1641647
531500380253612032,1,0,19.19328,17.43904,18.07193,0.04828622
531502304398960640,1,0,18.35581,16.29576,16.95335,0.05448833
531506152689657856,0,1,21.02929,17.40899,18.90638,0.2263436
531573772654766080,1,0,17.42876,14.95218,15.70808,0.02839938
531580919480346624,1,0,19.1287,16.87167,17.73157,0.136974
532601540712622080,0,1,20.05474,17.11838,18.16723,0.2111091
532717539189352448,1,0,20.2224,17.73617,18.73879,0.08941285
533788189828081664,0,1,19.84064,16.83298,18.14516,0.1941984
534803038473316352,1,0,19.1401,16.31483,17.2035,0.05847616
534849767717496832,1,0,19.60523,17.27641,18.1294,0.1186234
534893198426793984,1,0,19.8461,17.64837,18.76353,0.1416177
602465060471728128,0,1,19.05117,16.40345,17.33355,0.08938862
603572269100328960,0,1,16.46924,14.12745,14.94259,0.02770615
604617629830768640,1,0,19.67745,17.57693,18.31004,0.1058921
604680851749365760,0,1,17.95908,15.21795,16.02903,0.03361586
604704216371456000,1,0,19.45785,17.33449,18.13391,0.1368457
604744348545869824,1,0,17.62648,15.25869,16.07135,0.03522786
604763315121448960,1,0,19.39358,17.6074,18.09849,0.1238658
605788884625811456,1,0,20.77876,17.62955,18.76462,0.1467847
605835064114178048,1,0,18.37192,16.89845,17.60538,0.1311328
605843860207200256,1,0,33.30896,17.95381,18.68713,0.06958883
606865031430170624,1,0,19.62036,16.96013,17.68873,0.06263212
606901590191794176,1,0,19.39989,17.29018,17.95579,0.1219833
606956016017369088,0,1,19.11992,16.78193,17.73203,0.1641165
606957390406903808,0,1,20.35121,16.88708,18.09351,0.1505868
606998622092945408,1,0,17.85466,15.58745,16.31292,0.03173366
608026939990501376,0,1,15.56457,17.73963,19.06046,0.2647236
608048380467243008,1,0,18.94686,16.34656,17.28325,0.1040047
608061849484683264,0,1,20.47105,16.91409,18.24378,0.1835105
610266095370135552,1,0,20.06483,17.13164,18.06392,0.06522404
610293583160829952,1,0,19.13285,17.6321,17.98073,0.04954311
610391439695702016,0,1,24.32635,17.35879,18.80634,0.2227439
611503046354036736,1,0,18.65269,17.0608,17.61327,0.132747
612566277185103872,1,0,18.7156,16.07261,16.56494,0.01984513
613621533486639104,1,0,16.49607,14.78236,15.29393,0.02044818
613655893225007104,0,1,17.82076,15.07171,15.94628,0.03988304
613702897347094528,1,0,19.1909,16.34885,17.26905,0.06447878
614762276850788352,1,0,18.73034,17.064,17.60321,0.07933789
614793338054273024,1,0,17.44684,15.33702,16.04316,0.04369778
615881300682762240,0,1,20.14639,17.57703,18.74274,0.1405437
615971460636239872,1,0,19.80234,17.63351,18.38983,0.1285175
615984379897866240,1,0,19.51088,17.76123,18.20465,0.05436433
616015441101350912,0,1,19.73344,17.33762,18.36477,0.1480497
616998404949567488,1,0,19.49097,17.01352,17.98059,0.09641463
617019020792588288,0,1,20.06227,17.04759,18.1669,0.1460669
617028641519331328,0,1,20.33129,17.39657,18.58071,0.1407373
618128427941128192,1,0,18.8121,16.25611,17.1405,0.05363601
618193024249260032,1,0,20.36896,17.52689,18.63822,0.1287134
619377197903276032,1,0,19.5957,17.1565,18.02558,0.1442389
619384894484670464,0,1,19.44281,16.48996,17.53964,0.1261533
619407434473039872,0,1,20.39879,17.40867,18.84913,0.2090255
620378303810791424,1,0,19.16581,16.94543,17.7821,0.05049064
620380777711953920,1,0,17.05447,14.69334,15.53177,0.05054451
620395895996835840,1,0,19.23678,17.26828,17.98363,0.0940149
620492103264266240,0,1,20.11365,17.37264,18.44902,0.181362
620510520084031488,1,0,19.61491,17.52704,18.28333,0.1021195
620522064956123136,1,0,17.58597,15.74877,16.30044,0.03399686
621551757578758144,0,1,19.22293,15.86136,16.87395,0.09951142
621582269026428928,0,1,20.42336,17.52223,18.95323,0.240473
621667756055488512,0,1,18.92496,16.30934,17.2575,0.1013403
622645496887928832,0,1,20.2107,17.13079,18.37147,0.1921414
622661714684438528,1,0,18.04896,16.18769,16.78591,0.06184397
622728510015825920,1,0,19.27826,17.51115,17.9641,0.0421802
622783210719307776,1,0,19.30481,17.19708,17.89445,0.1283176
623856883840608256,1,0,19.74378,17.39245,18.0649,0.0444773
623881073096419328,1,0,18.42838,16.63046,17.20278,0.07640541
624950352617170944,1,0,17.71159,16.3144,16.87011,0.07341697
624958324076472320,0,1,19.21854,16.89339,18.10137,0.1829056
625006702588094464,0,1,17.80827,14.64219,15.49903,0.04832407
626003680142845952,1,0,19.7389,17.72961,18.58879,0.1274917
626131773247481856,1,0,18.36762,16.9613,17.64389,0.08069847
627179612224382976,0,1,21.66024,17.57921,18.83669,0.1966508
627203801480194048,1,0,16.66177,14.69127,15.25495,0.02544284
628351692693334016,1,0,16.60823,14.93054,15.52582,0.0298848
629506454763628544,1,0,20.28865,17.38019,18.34662,0.07231042
630637027259344896,1,0,19.03282,17.19665,17.76971,0.08982435
631641431114541056,1,0,19.48691,17.3981,18.08472,0.1446469
631650227207563264,1,0,18.3567,16.20797,16.90797,0.08148777
631652701108725760,1,0,19.21136,17.09371,17.77256,0.1161896
635049366213650432,0,1,20.01347,17.0232,18.23709,0.1993608
635079053027600384,1,0,18.57681,16.96255,17.38224,0.02989063
635132379341547520,1,0,19.03996,17.27443,17.87503,0.1058487
635135402998523904,0,1,19.18568,16.53754,17.43569,0.07847191
635160142010148864,1,0,18.68547,16.30633,17.05622,0.06551354
635179933219448832,1,0,19.05404,16.766,17.47009,0.06000468
636173616869828608,1,0,19.03983,16.86903,17.60464,0.1395656
637265157256407040,0,1,27.76254,17.68056,19.33399,0.2139845
637286047977334784,0,1,19.86846,17.2359,18.30807,0.1350693
637313810645936128,0,1,17.94041,15.00068,15.93759,0.07119525
637328654052911104,1,0,19.8743,17.75669,18.57336,0.1057556
637396274018019328,0,1,20.15138,17.65753,18.93932,0.2016341
638406450560919552,1,0,19.58397,17.23173,18.29735,0.2006453
638444658589984768,1,0,19.10929,17.00946,17.86204,0.159724
638446032979519488,1,0,19.89563,17.55629,18.32203,0.1506156
638476544427190272,1,0,18.34192,16.43619,17.08824,0.07572852
638558458043459584,1,0,19.66692,17.71709,18.47019,0.1492333
639574956576892928,1,0,19.76756,17.04081,17.94642,0.0907205
640716524692203520,0,1,21.77114,17.43688,18.69519,0.223403
640791016604985344,0,1,19.70764,16.3919,17.56317,0.1619356
640798438308472832,1,0,18.30662,16.4193,17.00307,0.07430226
641780027347724288,0,1,19.31035,16.21575,17.30234,0.121125
641876784370968576,0,1,19.72993,16.78434,17.74065,0.07332385
644037050227517440,1,0,19.47637,17.25126,18.10557,0.1029022
644158821140293632,1,0,20.49237,17.76277,18.78052,0.1231323
644165418210060288,0,1,20.2862,17.15164,18.58505,0.2303552
644190432099592192,1,0,16.57967,15.25996,15.66199,0.02244584
645146458063923200,0,1,28.37771,17.17369,18.63885,0.2405354
645160201959270400,1,0,19.01791,16.93327,17.67041,0.103754
645254759959259136,0,1,21.32804,17.41513,18.68207,0.1820318
645275650680186880,1,0,21.16154,17.60721,18.74689,0.1650512
645288295063906304,1,0,17.01393,14.72142,15.51005,0.04197686
647435366294382592,0,1,20.35385,17.49026,18.75065,0.2085215
647460380183914496,0,1,21.3733,17.38431,18.72245,0.1896669
647544492823439360,1,0,20.13983,17.29859,18.34688,0.1432904
647557686962972672,0,1,20.61827,17.7147,18.90747,0.1772434
647562085009483776,1,0,21.06916,17.74533,18.93839,0.1574254
648551920453052416,1,0,18.81096,16.79923,17.45952,0.0876994
648563190447237120,1,0,19.48531,16.97244,17.84095,0.1509604
427964590211491840,0,1,19.04537,16.1974,17.17942,0.06838918
429004453652228096,1,0,19.55001,17.47847,18.2585,0.1937378
430149045340628992,0,1,20.00981,17.14086,18.15128,0.1142646
431367854013573120,1,0,18.20401,16.87954,17.28545,0.099227
432406342796339200,0,1,20.75942,17.63606,18.95016,0.1874988
433486337455187968,0,1,21.00466,17.67054,18.86566,0.1805318
433509427199371264,1,0,17.95567,15.74401,16.46704,0.06535109
434733733480785920,1,0,19.34476,17.56756,18.14462,0.08038288
434737856649390080,1,0,18.79642,16.81717,17.50633,0.1003758
434740330550552576,1,0,17.47826,16.18759,16.52502,0.02294785
435858808804239360,1,0,18.37643,16.75375,17.25789,0.08521979
436896198058600448,1,0,19.83729,17.87931,18.63304,0.1574855
436987732401612800,1,0,18.53001,16.42994,17.11058,0.06272101
438053708958296064,1,0,18.98647,17.38209,17.87312,0.07271417
438115006731544576,1,0,18.06553,16.10674,16.74306,0.06318831
438116930876893184,1,0,18.95343,16.7967,17.68099,0.153679
440245585170163712,0,1,20.92795,17.35876,18.70467,0.2233291
440246959559698432,0,1,25.13361,17.57529,19.02905,0.2464964
440280219786438656,1,0,19.12638,17.04247,17.76304,0.06279898
440303309530621952,0,1,19.46207,16.6911,17.73471,0.136846
440350038774802432,1,0,19.05049,16.31307,17.16252,0.06738002
440362408280614912,0,1,20.2233,17.42599,18.81682,0.215906
440363232914335744,1,0,19.9506,17.24774,18.0859,0.05841664
440385498024798208,1,0,19.20518,16.71794,17.35187,0.08133474
441355542342952960,1,0,19.90429,17.45793,18.18589,0.08210652
441358291122022400,1,0,18.65884,17.27817,17.63975,0.08140541
441431133767362560,1,0,18.2584,16.4456,16.85364,0.06068917
441505350802237440,1,0,19.45209,17.10141,17.9277,0.07101111
442549886865401856,1,0,18.52185,17.32609,17.61335,0.04559446
444738464575940608,1,0,18.88817,16.52689,17.30307,0.08260135
444740938477103104,1,0,18.55403,16.18562,17.01486,0.05054843
444744237011986432,1,0,19.33151,17.58481,18.23225,0.07852815
444771724802680832,1,0,18.71382,16.98474,17.47236,0.07540484
444786568209655808,0,1,17.61359,14.86446,15.73468,0.0391104
444862434511972352,1,0,17.81169,16.10697,16.59799,0.04441282
445862990646896640,1,0,17.46376,16.00567,16.34826,0.046133
445886630146893824,1,0,20.31058,17.74174,18.60851,0.08034492
445904222332938240,0,1,17.04706,14.32482,15.22543,0.05068512
445916042082936832,1,0,18.52667,16.69348,17.23318,0.06487714
445920440129447936,1,0,17.37758,15.31533,15.79412,0.01737376
445924013542238208,1,0,18.75401,16.98852,17.57399,0.07361297
445940506216654848,1,0,19.17209,17.26063,18.11966,0.112459
445971567420139520,1,0,19.26396,17.39723,18.12254,0.1495114
445987510338742272,1,0,19.79256,17.04061,17.90121,0.08024595
446995212376500224,1,0,19.84955,17.5088,18.28173,0.1049047
447089770376488960,1,0,18.17475,16.15602,16.72779,0.05080719
447131551818344448,1,0,19.19129,17.36968,18.23713,0.1331444
448225290926188544,1,0,18.38399,15.98026,16.80461,0.04642597
448237110676187136,1,0,19.06071,16.44937,17.25796,0.04832217
448261299931998208,1,0,19.50629,17.05944,17.95752,0.09045609
449261031349315584,1,0,19.73465,17.48055,18.43624,0.1649
449328101558609920,1,0,18.99965,17.68092,18.26368,0.1018343
449358063250466816,1,0,17.50394,15.55008,16.29656,0.08927951
449393247622555648,1,0,19.51276,17.2443,18.09373,0.1213941
449394347134183424,1,0,19.2674,17.68722,18.27188,0.1429235
449406716639995904,1,0,17.25722,15.44856,16.37639,0.07734935
450469119800666112,1,0,19.05673,16.83243,17.5943,0.08020231
450499906126243840,1,0,19.37661,17.19351,17.88056,0.1145339
451558185531107328,1,0,20.12508,17.56342,18.49149,0.1000609
451567256502036480,0,1,28.57806,17.73331,19.32332,0.2359661
452667043091605504,0,1,17.069,14.33227,15.20018,0.04293589
452674464795092992,1,0,19.17377,16.77734,17.57689,0.0849297
452714596969506816,1,0,18.33301,16.16278,16.99568,0.07996614
452783591324149760,1,0,16.12875,14.2143,14.7865,0.02729941
453738793359403008,0,1,19.7335,17.24236,18.08066,0.0413215
453745665307076608,0,1,20.70091,17.2277,18.41119,0.1612694
453748414086146048,1,0,18.03235,16.47183,16.98865,0.07830268
453772878219864064,1,0,19.40673,17.38001,18.2168,0.208134
453790745283815424,0,1,17.00724,14.51737,15.29347,0.01922152
453851218423343104,1,0,21.09528,17.22768,18.28476,0.1383435
453877331824502784,0,1,19.47881,17.34712,18.27122,0.13515
453897672789616640,1,0,18.05554,16.52531,16.941,0.07906473
454940558578706432,1,0,17.57423,15.9094,16.33328,0.04294779
455034841700788224,1,0,18.8052,17.17642,17.6917,0.06703871
456012857360803840,1,0,19.41396,17.54381,18.12752,0.09666596
456039245639870464,0,1,20.66472,17.7484,19.13385,0.2554926
456047766854985728,1,0,19.51659,17.02975,17.87419,0.06067561
456054363924752384,1,0,18.80898,17.53178,17.85607,0.08695806
456137651930556416,0,1,20.1744,16.75071,18.1157,0.1996546
458291595276478464,1,0,18.4652,15.97089,16.78354,0.05945019
458349319636936704,1,0,16.96622,14.95924,15.62141,0.04669286
458407043997394944,1,0,18.67664,16.58885,17.39676,0.08841073
459380386682660864,0,1,19.20239,16.61993,17.4306,0.04372894
459410898130331648,1,0,18.94315,17.28459,17.96233,0.1230351
460530201806268416,1,0,21.25201,17.58436,18.44493,0.1133014
460556040329521152,1,0,19.81633,17.55479,18.40087,0.1337219
460593698602772480,0,1,18.1149,15.34306,16.25468,0.07468521
460629432730675200,1,0,16.23943,14.07676,14.80565,0.02780769
460646475160905728,1,0,19.02428,17.33669,17.86945,0.06753156
460650598329509888,1,0,19.08242,17.27705,17.87397,0.04412466
462746816341895168,1,0,18.86322,17.00587,17.52316,0.06646138
462755337557010432,1,0,18.78209,16.97988,17.50543,0.08120313
462755887312824320,0,1,19.0921,16.28544,17.44435,0.1075234
462858141894207488,1,0,19.37926,17.79994,18.29864,0.07394207
462897174556993536,1,0,16.63743,14.48946,15.08916,0.0435936
465035449862219776,0,1,20.60538,17.66125,18.8781,0.1763487
465045345466869760,1,0,20.57307,17.71992,18.83979,0.131659
465056890338961408,1,0,19.92415,17.5726,18.43762,0.1170558
465057989850589184,1,0,19.28987,16.58029,17.50664,0.1159323
465076956426168320,0,1,20.51405,17.89688,19.30725,0.2332871
465082453984307200,0,1,21.15482,17.8839,19.14312,0.198714
465133306397091840,1,0,18.96901,17.04294,17.82561,0.1314502
465169865158715392,1,0,18.88036,16.64459,17.43774,0.05352463
466127815469721600,1,0,19.11255,16.90539,17.63143,0.06695218
466174819591809024,0,1,18.25679,15.51631,16.43352,0.03775528
466175369347622912,1,0,20.14846,17.47141,18.58645,0.1327754
466181141783668736,0,1,19.65933,16.73042,17.8852,0.1514641
512315001088796672,1,0,19.13157,17.71025,18.04143,0.09417034
512348536193443840,1,0,18.25802,15.74946,16.35995,0.04350124
512374924472510464,1,0,19.4238,17.32133,18.56738,0.1744954
513414787611256832,1,0,20.20669,17.4998,18.39219,0.1153624
513464265634506752,0,1,19.01725,16.26619,17.26401,0.1550533
513526937797289984,0,1,17.45292,15.01744,15.7915,0.03162803
513547553640310784,0,1,16.12715,13.39342,14.21721,0.02956447
514581644175239168,1,0,19.5239,17.21616,17.88062,0.08533548
514638543901976576,1,0,19.55939,17.57824,18.35251,0.1016505
514642117314766848,0,1,19.35522,16.50574,17.5262,0.1140229
514643766582208512,1,0,19.51576,17.52436,18.28806,0.1024433
515677582859986944,1,0,18.75514,17.52734,18.0999,0.03515003
515688303098357760,0,1,19.32308,16.67188,17.73762,0.1198139
515785060121602048,1,0,17.61249,15.15462,16.04062,0.03102811
516843889735264256,1,0,18.89332,17.32511,17.73926,0.03471774
516881273130608640,1,0,18.4803,16.60941,17.28426,0.1101176
516884021909678080,0,1,19.1717,16.51331,17.39157,0.05909865
517963192572340224,1,0,20.21486,17.47903,18.65602,0.1544114
517972263543269376,0,1,19.86945,16.95654,18.11274,0.1578775
518025040101402624,1,0,21.04354,17.56433,18.7198,0.1566404
518042632287447040,1,0,19.60707,17.3539,18.12336,0.190206
519041813244307456,1,0,24.61451,17.78194,18.85355,0.1632075
519056931529189376,1,0,18.91675,16.59883,17.27373,0.05533557
519057206407096320,1,0,16.92481,14.23746,15.03146,0.03409994
519138020511737856,1,0,18.65396,16.72041,17.45189,0.1057008
519177328052430848,0,1,19.64384,17.11778,18.22557,0.1383548
519190797069871104,0,1,19.10577,16.34647,17.52352,0.1552031
519191621703591936,0,1,17.2846,14.62341,15.47613,0.04276029
520189978244835328,0,1,28.1678,17.77758,19.31371,0.2936926
520273541128546304,1,0,19.18063,17.32051,17.95261,0.0956999
520273816006453248,1,0,19.26773,17.75928,18.1592,0.09114289
520294156971567104,1,0,16.33914,14.53902,15.0502,0.02211497
521299385460484096,1,0,19.85176,17.47819,18.41986,0.09431145
521320551059318784,1,0,18.38488,16.46408,17.05187,0.04310711
521349413239547904,1,0,20.16932,17.00094,18.06695,0.1152137
522420887320815616,0,1,19.7417,17.86553,19.25833,0.2205747
522498952646387712,0,1,19.37805,16.44996,17.57592,0.12287
522593235768469504,1,0,19.89398,17.70188,18.59269,0.1568037
523677079389104128,0,1,21.15831,17.5509,18.79006,0.1712197
523696870598404096,1,0,19.20233,17.42023,17.81625,0.0720022
523712538639099904,0,1,18.73062,16.53297,17.25846,0.09665231
525833771295991808,1,0,18.78343,17.0735,17.48482,0.05122168
526944278224594944,1,0,19.49343,17.39778,18.07379,0.1401483
526982211375753216,0,1,16.91891,14.34172,15.18415,0.04088035
528130101531928576,1,0,18.62898,16.95135,17.52668,0.109627
529300806806038528,0,1,19.99592,17.53609,18.77437,0.2173863
530393721280161792,0,1,18.89468,15.87931,16.81896,0.05681482
530443199303411712,1,0,19.94898,17.39965,18.28081,0.145177
531446229305944064,0,1,20.55132,17.41757,18.42653,0.09098859
531448703207106560,1,0,19.4349,17.41311,18.0539,0.06093096
532604564369598464,0,1,18.81421,16.17134,17.14655,0.09269019
533696930362976256,1,0,20.3096,17.33731,17.84485,0.07063306
533805232258312192,1,0,19.80889,17.20392,18.23447,0.1303589
533835743705982976,1,0,20.24144,17.89455,18.61156,0.1394293
533844539799005184,1,0,19.91828,17.84814,18.73597,0.148836
534830801141917696,1,0,19.36351,17.30853,18.22765,0.1212632
534903368909350912,0,1,24.57994,17.9158,19.42594,0.2496937
534916837926791168,1,0,18.57107,17.10354,17.54917,0.05732957
537071057106921472,1,0,18.68742,16.83582,17.42285,0.08648986
537085900513896448,1,0,18.97991,17.41219,17.99691,0.09681591
537108440502265856,0,1,18.79872,16.30601,17.19327,0.09380625
537152970723190784,0,1,20.39049,17.81903,19.40921,0.2625573
537228837025507328,1,0,19.84311,17.05352,18.1647,0.1206362
540567228584585216,0,1,18.67916,15.53389,16.57504,0.05795009
541597744498763776,1,0,18.7995,16.91353,17.48341,0.08116326
541603242056902656,1,0,18.58588,16.49873,17.27292,0.1138258
541696700545263616,1,0,19.59504,16.99526,17.86765,0.08455595
544960875673446400,0,1,20.27284,16.9074,18.23841,0.1743636
544979017615304704,1,0,19.8127,17.7762,18.4408,0.1647767
545008154673440768,0,1,21.38737,17.27231,18.5585,0.1985785
545042789289715712,1,0,19.07336,16.77827,17.64007,0.1038275
545048286847854592,1,0,20.0432,17.60478,18.56838,0.1477582
546141201439418368,1,0,18.54029,16.80923,17.37478,0.1092603
547212125781649408,1,0,19.77373,17.17526,18.07726,0.07468662
547260504293271552,1,0,20.15848,17.28258,18.14559,0.1255245
547309707438614528,1,0,19.89878,17.62665,18.55033,0.1306874
547335271083960320,1,0,18.05901,16.37282,16.92365,0.03950795
547352038636283904,1,0,21.22692,17.80584,18.81845,0.1272161
548330054782838784,1,0,18.1495,16.58926,17.10213,0.1358563
549475745412442112,1,0,19.57409,17.21384,18.03569,0.1409675
550589001204000768,1,0,16.78187,14.58773,15.26766,0.04108129
550632157035390976,1,0,20.87194,17.77414,18.82448,0.1987409
550689881395849216,0,1,19.10488,16.25918,17.22727,0.1276973
550712421384218624,0,1,21.32755,17.48315,18.88904,0.2225038
551695934518487040,1,0,19.29619,16.99736,17.89517,0.1143071
551700607442905088,1,0,18.51661,16.49191,17.02844,0.0328254
551755857902200832,1,0,19.58133,16.94672,17.75389,0.09716226
551820454210332672,0,1,20.3707,16.99339,18.07584,0.1475957
551824302501029888,0,1,19.50148,16.71189,17.74978,0.133898
551829250303354880,0,1,21.09844,16.96084,18.23318,0.1907964
551851790291724288,1,0,17.10868,15.8166,16.0937,0.03298389
551853714437072896,0,1,17.59639,14.94397,15.79065,0.04227781
552859492916684800,0,1,20.45037,17.09628,18.15638,0.1449532
552952951405045760,1,0,18.76501,16.89021,17.45736,0.05520213
552953776038766592,1,0,19.68929,17.26947,18.11477,0.05433946
553960928907913216,0,1,18.05143,15.6179,16.41119,0.05533604
554062358855575552,0,1,19.36154,16.31352,17.48025,0.1523725
554092045669525504,1,0,18.72938,16.75569,17.4406,0.1523736
555147576865744896,0,1,17.83965,15.4434,16.20421,0.04600831
555175614412253184,1,0,20.05684,17.55859,18.67369,0.1175457
555184685383182336,0,1,19.81404,16.84635,18.4683,0.2627409
555203651958761472,1,0,18.41723,16.5782,17.17512,0.1152629
556198709277255680,1,0,19.13407,17.25386,17.87947,0.1034881
556245988277250048,1,0,19.98997,17.28179,18.2199,0.1045907
556306461416777728,1,0,20.14995,17.14197,18.17397,0.1138078
556342195544680448,1,0,17.82397,16.11417,16.58929,0.04670615
556354839928399872,0,1,19.34955,17.23592,18.07925,0.1743318
497819589091026944,1,0,19.46581,16.60661,17.48743,0.08087239
498784410393405440,0,1,26.22296,17.1682,18.70296,0.2436336
498835812562003968,1,0,18.6072,16.80154,17.45133,0.128173
498855603771303936,0,1,20.07157,15.86213,17.0195,0.1324465
498890513265485824,0,1,22.16668,17.31812,19.09669,0.1603076
498921024713156608,1,0,18.99587,17.29086,18.12464,0.1468625
499904538031974400,1,0,17.59321,15.55259,16.22118,0.09762488
499973532386617344,1,0,20.21548,17.25221,18.2006,0.0858823
499985352136615936,1,0,19.5423,17.25799,17.528,0.0309857
500018337485449216,1,0,20.46015,17.19472,18.27845,0.1212822
500070289409861632,0,1,23.17142,17.50547,18.91983,0.2115492
